code,legacy,title,description,image_url,chef
1594,12,白灼金针菇,金针菇富含大量粗纤维，可以促进肠胃蠕动，食用金针菇可以加快新陈代谢。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/B4FaxwHT3r.jpg,1452
1596,12,蒜香豇豆,一道简单好吃的素食,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/W5Yed8Q425.jpg,1841
1829,12,葱油芋艿,浓稠的汤汁记得一定要拌米饭吃哦~,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/dPNYcaejZH.jpg,110
1869,12,炒青菜,鲜甜可口的青菜，每天都少不了。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/cdSCQrWfzw.jpg,14
1873,12,炝油麦菜,色泽淡绿、质地脆嫩。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/5xakzdjnxe.jpg,14
1886,12,时蔬炖鹰嘴豆 Chickpea Stew,营养丰富，色彩鲜艳。,https://static.ak2.co/recipes/fwyDYtDcnF.jpg,2321
2034,12,炒藕片,炒藕片是一道家常菜，做法简易，是家常菜的上乘之选，藕片清亮嫩滑。,https://static.ak2.co/recipes/iKPA6f4pdJ.jpg,10
2053,12,杭白菜炒豆腐衣,家常的小菜家常的味道，干净爽口,https://static.ak2.co/recipes/bM4GGJEySG.jpg,14
2523,12,蚝油生菜,蚝油生菜是一道广东常见的特色菜肴，用生菜及蚝油配以辅料加工炒制而成，鲜嫩可口、清鲜润滑。,https://static.ak2.co/recipes/b4D6nJTfcM.jpg,14
2682,12,家常炒素,这道菜是各种蔬菜搭配一起，口感脆爽，味道清香可口。,https://static.ak2.co/recipes/hBAzYtZ8Rd.jpg,14
60,13,锅塌豆腐,吃口滑嫩，酱香浓郁，老少皆宜。,https://static.ak2.co/recipes/January2018/qnWIMlKnjMKocBTxYIOB.jpg,94
144,13,葱香蛋炒饭（2至3人份）,嘿 蛋炒饭 最简单也最困难~~,https://static.ak2.co/recipes/February2018/MDdaG9QzMh9Sue1unX4G.jpg,14
151,13,手撕包菜,红白相间，麻辣鲜香，爽脆清甜，开胃增食欲。,https://static.ak2.co/recipes/February2018/Mr3py1gErQ39t5ixj7X2.jpg,14
163,13,番茄榨菜蛋汤,番茄榨菜蛋汤是一道简单的家常菜，加了榨菜更鲜美。,https://static.ak2.co/recipes/February2018/ZfMmEfOQNotUELArYrlw.jpg,14
182,13,文昌鸡油饭,鲜香嫩滑的鸡肉加上银光闪闪的鸡油饭，让人食指大动。,https://static.ak2.co/recipes/February2018/hgSLBmjrykp5jDeFzHW9.jpg,10
296,13,荠菜豆腐羹,时令美味汤品。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ya2ARHWpPY.jpg,14
304,13,扬州炒饭,颗粒分明、粒粒松散、软硬有度、色彩调和、光泽饱满、配料多样、鲜嫩滑爽、香糯可口。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/8wSD4FB4Ab.jpg,14
354,13,糖醋带鱼,口感酥软，味道鲜美的家常小菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/6B4tFxf8Xc.jpg,1114
1542,13,醋溜白菜,白菜被誉为百菜之王，醋溜不仅增加钙、磷等无机盐含量，而且使菜肴风味更佳。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XQFha44MNm.jpg,1178
1545,13,丝瓜面筋,色泽碧绿淡黄，滋味清鲜，夏季家常菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Z86xs3rj7j.jpg,1293
1585,13,油焖茭白,白白嫩嫩的茭白，不用花太大功夫就能吃上的一道家常菜。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3WKyHBsJEK.jpg,1422
1868,13,塔菜炒油豆腐,冬季塔菜是时令菜，和松弹的油豆腐一起烹饪很美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ScmJa2NhT3.jpg,1528
2684,13,萝卜小排汤,热呼呼的香喷喷的排骨汤。,https://static.ak2.co/recipes/W4KE8SAccw.jpg,14
2780,13,苔条花生,苔条与普通的花生米相遇，奇妙的组合出非比寻常的美味,https://static.ak2.co/recipes/DZSHwnTcRN.jpg,14
3160,13,剁椒炒藕片,很便捷的快手菜，香辣开胃，烹饪新手也能轻松搞定。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/ZXXQrEyMhE.jpg,14
44,14,萝卜牛腩煲,寒冬之际，大口吃肉，再搭配上新鲜上市的萝卜，配上一碗米饭，暖胃又暖心。,https://static.ak2.co/recipes/January2018/0kvzjzfVIq1waYdyqoEM.jpg,101
160,14,萝卜炖牛腩,牛腩性温，吃多了容易上火，而白萝卜却性偏寒，两者一起炖煮，恰恰起到了寒热中和的效果，真可谓相得益彰。,https://static.ak2.co/recipes/February2018/0ZdJeA1gV9pfdVarwhii.jpg,14
221,14,红烧牛腩牛筋萝卜煲,冬季养身料理，酥软可口。,https://static.ak2.co/recipes/March2018/QYZYal0tZr0WSTwwPshi.jpg,14
386,14,腊味萝卜糕,在闽南方言中，“萝卜”又叫做“菜头”，因为“菜”“财”谐音，所以，在广东，萝卜糕是不可缺少的贺年糕，也是考量每家每户媳妇功力的一款广式点心。,https://static.ak2.co/xc_data/Recipe/d829f32328d5a443490e1f0b148943ee.jpg,1897
829,14,象形南瓜,造型独特，南瓜风味浓郁，入口韧糯，香甜细腻。,https://static.ak2.co/xc_data/Recipe/b2813042a99c9b73a9119c4d824481fc.jpg,974
937,14,炖羊肉土豆泥派,烤箱中，渐渐融化的芝士和洋葱不紧不慢地为羊肉带来更丰满口感，闻着飘来诱人味道，感觉暖暖的。,https://static.ak2.co/xc_data/Recipe/9b4bf003b945ab9fd98bc4200c939e9b.jpg,10
1110,14,萝卜牛骨汤,牛骨和萝卜炖汤真是喷香无敌，再加上红枣和枸杞，一碗暖心的热汤。,https://static.ak2.co/xc_data/Recipe/8bda08a53d6f2728001c00bddb930799.jpg,139
1156,14,五香羊腱,这道羊腱肉质嫩且韧，五香浓郁，别有一番滋味。,https://static.ak2.co/xc_data/Recipe/dfa83d506b2a05797179cf5a2a464f91.jpg,974
1200,14,香脆萝卜条,下粥小菜，爽口开胃，制作起来也很简单。,https://static.ak2.co/xc_data/Recipe/e31fb4e2b30118ac6d28f66d4268d854.jpg,974
1202,14,萝卜丝酥饼,说到上海多见的点心，正谓数不胜数，而其中酥香可口的萝卜丝酥饼，绝对是你回忆里一部分！,https://static.ak2.co/xc_data/Recipe/329d1e7f85724c2d61e7e8f307b2dbf6.jpg,974
1295,14,梭子蟹年糕,梭子蟹，有些地方俗称“白蟹”。因头胸甲呈梭子形，故名梭子。用梭子蟹炒年糕最经济实惠不过了。,https://static.ak2.co/xc_data/Recipe/2f46a54e4daf312d84f7e8272234a5ba.jpg,14
1304,14,香煎萝卜糕,在闽南方言中，“萝卜”又叫做“菜头”，因为“菜”“财”谐音，所以，在广东，萝卜糕是不可缺少的贺年糕，也是考量每家每户媳妇功力的一款广式点心。,https://static.ak2.co/xc_data/Recipe/9c7b6c8200b0034a6f5b8322b8abae46.jpg,974
1325,14,红烧蟹斗,螃蟹吃法多多，大多数采用清蒸的方法来享受其原汁原味，但其实，红烧蟹斗的滋味也是很诱人哦！,https://static.ak2.co/xc_data/Recipe/f69664b53d64c6eb7369b6680fa63d7e.jpg,14
1329,14,牛筋牛腩萝卜煲,肉色浅红，质坚而细，富有弹性。,https://static.ak2.co/xc_data/Recipe/706784fcd5a7960c2e626e22baeaa531.jpg,14
1359,14,冬笋荠菜炒年糕,冬笋上市，荠菜正鲜，当真是吃炒年糕的绝佳时候！,https://static.ak2.co/xc_data/Recipe/5794ce10f48ce50fa21b753fcb053bdb.jpg,14
1442,14,辣椒螃蟹,这道风味浓烈的新加坡菜，丰富的滋味让人十分着迷。,https://static.ak2.co/xc_data/Recipe/29981452abe9bbae0a0418cde0f583ec.jpg,12
1526,14,咸蛋黄南瓜,外咸里甜、外酥里糯。烹制方法不复杂，适合居家烹饪。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/7EHCDwasFt.jpg,1152
1530,14,鲫鱼豆腐汤,鲫鱼所含的蛋白质质优、齐全、易于消化吸收，与豆腐搭配有食疗作用。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/SMQY7DwsbE.jpg,1167
1572,14,腐乳空心菜,家常小炒，方便又美味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/nKs4kfSiSz.jpg,1358
1616,14,排骨莲藕汤,既有藕的清甜又有排骨的香浓，是温润美味汤的佳品。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/3fEZFxEJPn.jpg,1605
1731,14,鱼米炒粟米,粟米的清甜带出了鱼肉的鲜味，沙巴鱼的口感软嫩，很适合老人和儿童。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WryZcadNxR.jpg,1818
1790,14,葱姜炒蟹,梭子蟹是沿海城市家庭餐桌的常客，掌握这道菜的做法很重要。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/HcT7nKDiDz.jpg,2005
1796,14,迷迭香甜杏鸭胸,早在16世纪前，西欧就有了煎烤肉类配水果的组合，香脆的鸭皮，多汁的鸭肉，佐以酸甜的红酒甜杏汁，星级的佳肴烹饪起来一点都不难。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/AksN7nbTEt.jpg,10
1797,14,胖大海糖梨水,秋季去燥滋阴补水的甜品，不要错过。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iT35cBaP88.jpg,2045
2033,14,蒜香西兰花,西兰花白吃不厌的秘密就在这里,https://static.ak2.co/recipes/7JZz4Fzkh8.jpg,10
2493,14,番茄炒蛋,酸甜的番茄搭配香嫩的炒鸡蛋，简单又营养的美味料理。,https://static.ak2.co/recipes/dpfaDKbC5j.jpg,14
2499,14,酱爆茄子,色泽油亮，十分下饭。,https://static.ak2.co/recipes/2wb2z5RGPn.jpg,14
3216,14,丝瓜焖花蛤,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/wNsEsacJCh.jpg,1293
3324,14,茴香豆,,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/DX4y4kk4iS.jpg,108
376,15,雪媚娘,雪媚娘细白软糯，第一口咬到的是特别Q滑的冰皮，里面是奶香怡人的淡奶油，裹着好吃的水果粒， 酸酸甜甜、口感丰富。 咬一口就能享受到她的清甜软滑，可别停不了口哦！冷藏后的口感更佳，轻轻一口下去，细软中还带着隐隐的甜意和凉意。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/WanrmzQnK3.jpg,1897
390,15,黑糖马拉糕,这道传统的广式茶楼点心，松软香甜，清淡不腻，即有海绵的柔软，又带蛋糕的香味。茶楼推车上被一抢而空的马拉糕，自己也能做啦！,https://static.ak2.co/recipes/PA6a2TxHJF.jpg,1864
400,15,青团,清明小长假开始啦，除了窝在沙发里看三天电影外，一起做做青团吧。甜美的豆沙馅，香糯的艾草面团，这样的青团，一次一个怎么够？,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XjfNsaaeYn.jpg,1864
424,15,椰香牛肉咖喱角,这款点心带有浓郁的椰香味，加上牛肉香味一并包裹在特制的三角薄面皮内，入口酥香。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/4Wk8K7P4bC.jpg,1864
468,15,南翔小笼,皮薄、馅多、卤重、味鲜而闻名，是深受国内外顾客喜爱的风味小吃之一。,https://static.ak2.co/xc_data/Recipe/8eeab3c1bc5f6f3adf290ec963da91c5.jpg,1897
471,15,咸甜蟹壳黄,蟹壳黄是江苏常州汉族风味小吃，形似蟹壳，色呈金黄，油多不腻，香脆酥松，糖馅甜醇，咸馅味鲜。,https://static.ak2.co/xc_data/Recipe/2f7af0f52eff915829dd1fe3a6af658b.jpg,1897
472,15,刀切馒头,口感洁白光滑，面香味浓，温热松软。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/kEn7tfFBir.jpg,1897
473,15,花卷,经典很家常的主食，可以做成椒盐、麻酱、葱油等各种口味。营养丰富，味道鲜美，做法简单。,https://static.ak2.co/xc_data/Recipe/dd62a9eb169c3068aa2ac0144b5d96c5.jpg,1897
480,15,椰汁红豆糕,红豆中加入了椰汁，口味提升了，红豆和椰汁是绝配啊！,https://static.ak2.co/xc_data/Recipe/ac1d5e37618c96ce48a743fbc116770a.jpg,1897
488,15,豆沙春卷,独特的细长春卷包法，让酥脆程度完美提升,https://static.ak2.co/xc_data/Recipe/789716ff7a8b9f1ccad27a58a81a8b49.jpg,1864
571,15,三丁烧麦,升级版烧卖，放了肉，笋，香菇，烧卖糯而不粘，爽口至极！,https://static.ak2.co/xc_data/Recipe/339802f9cf864b776f119a4d2b6bc7cb.jpg,974
746,15,菊花酥,造型细腻精致，完美的简直让人不忍下口。小心翼翼咬下一口，酥皮瞬间在嘴里化开，枣泥馅甜的刚刚好，一个下去胃里感觉甜甜暖暖的，幸福的恰当好处。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/XKk4HkCMAx.jpg,1897
747,15,松糕,软软的富有弹性，牙口不好的也完全适合哦，易消化，淡淡的甜加蜜枣的香，一块一块，简单的就是最好的。,https://static.ak2.co/xc_data/Recipe/c787f35f41561f17fe68b73d6287aa42.jpg,1897
875,15,热敏炉发面大馒头（4个）,配合 AKitchen 智能热敏炉，轻松发面做面食。,https://static.ak2.co/recipes/npkhDyMmn2.jpg,23
977,15,豆沙包,口感甜美而不腻，搭配起柔软的外皮，吃起来也不腻。,https://static.ak2.co/xc_data/Recipe/29292c56942a69b4e146ebf4265beb5b.jpg,974
998,15,生煎包,成品面白，软而松，肉馅鲜嫩，中有卤汁，咬嚼时有芝麻及葱香味，以出锅热吃为佳。,https://static.ak2.co/xc_data/Recipe/807d88eb970ecb2a2453e8d68f836521.jpg,974
1001,15,豆沙青团,甜美的豆沙馅，香糯的艾草面团，这样的青团，一次一个怎么够？,https://static.ak2.co/xc_data/Recipe/00b2021b7de2f504fe5afa4ccffe7401.jpg,974
1021,15,花式蒸饺,"看起来美极了的食物,口感也是那么美,因为它不但用来吃的,是给人们观赏的。",https://static.ak2.co/xc_data/Recipe/58b68faf95a2ab93ef8fd0be35299d4e.jpg,974
1025,15,笑口枣,每个人的记忆里一定有笑口枣的影子，酥脆的口感，芝麻的醇香，让我们爱不释手。,https://static.ak2.co/xc_data/Recipe/4720604a8e9c044e07102b268aa7d076.jpg,974
1026,15,脆皮葱油饼,一款酥香薄脆的葱油饼，口味极具上海风情，那网红的美味，就是这样征服了你！,https://static.ak2.co/xc_data/Recipe/18f3a0c6e7ffa4adfe47d3f40c1cb915.jpg,974
1027,15,豆沙寿桃包,寿桃是长辈生日时必做的一款美食，寓意长寿。,https://static.ak2.co/xc_data/Recipe/8598bc2ce1353e0a6b2e4630f26b3450.jpg,974
1041,15,蛋黄大肉粽,端午节节日食俗，味道香甜，油润不腻，色泽红黄闪亮，以独有的风味。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/zddWkwtbAs.jpg,1897
1042,15,台式香菇蛋黄卤肉粽,卤肉单吃已经很美味，如果再把它包进糯糯的糯米中，口感又会怎样呢？,https://static.ak2.co/xc_data/Recipe/aac8e6dee5ae5054be10903a89d8b98f.jpg,974
1071,15,家常葱油饼,家常的葱油饼软而厚实，还有一款脆皮葱油饼薄而香脆可口。,https://static.ak2.co/xc_data/Recipe/6983080822724cade3a55f33dc149ceb.jpg,974
1082,15,芝麻鲜虾吐司,经油炸过的吐司香香脆脆夹着软软的虾馅透着鲜香！,https://static.ak2.co/xc_data/Recipe/ef108571bee3c1016ee60cd96330131d.jpg,974
1084,15,流沙包,刚出炉的流沙包，在热气包裹下更显得白白软软，轻咬一口，金黄色的馅儿熔浆般缓缓流出，细嚼慢咽时，内馅更像沙子一样摩擦着舌苔。,https://static.ak2.co/xc_data/Recipe/f7773089bafef9e539692e221f26e4fe.jpg,974
1098,15,生煎韭菜粿,潮汕特色小吃。简单的盐调韭菜馅、QQ的淀粉皮，真是一试难忘的好滋味~,https://static.ak2.co/xc_data/Recipe/34f678ba5b45f66092ce5d0de11d8a03.jpg,974
1099,15,干贝菠菜饺,鲜香美味的干贝，搭配上清新的菠菜，一口咬下，Q弹可口，真让人停不下嘴呢！,https://static.ak2.co/xc_data/Recipe/56276d4b9c3a3615a3e8f323cda09ae7.jpg,974
1104,15,象形核桃酥,外形酷似核桃，内馅是香酥的核桃，趣味和美味兼具的一款中点。,https://static.ak2.co/xc_data/Recipe/8e6301cc768883aa647e92b664cc9592.jpg,974
1132,15,糯米烧麦,吃起来香糯肥软，油润可口！,https://static.ak2.co/xc_data/Recipe/aba5ce9493571bf4fd25c29b4bfa8a30.jpg,974
1140,15,中式冰皮月饼,不需要烘烤的中秋节月饼，色彩和馅料更加丰富，造型和口味多变。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/iSkCa5xMsW.jpg,974
1142,15,广式鲜虾烧麦,作为粤式早茶中上桌率最高的点心之一，烧麦又被广东人简称为干蒸，它皮薄肉爽，别具风味，深受人们喜欢。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/An3ma7Wrpt.jpg,974
1145,15,小馄饨,自己做的小馄饨吃上去口感很软很软的感觉，馅料也是非常的多和丰富。而且汤很鲜美！,https://static.ak2.co/xc_data/Recipe/9062576908ee0fc8f1f17dfe8f6d52ab.jpg,974
1197,15,沙琪玛,沙琪玛以其松软香甜、入口即化的优点，赢得人们的喜爱。,https://static.ak2.co/xc_data/Recipe/5fb1b9bdffc839173b292861e23370d4.jpg,974
1212,15,叉子烧饼,口感酥脆、香甜可口。,https://static.ak2.co/xc_data/Recipe/c65b5b0c04673041d5658d0fd8535394.jpg,974
1213,15,健康油条,口感松脆有韧劲。,https://static.ak2.co/xc_data/Recipe/408062b53d86199f03551dee0a164660.jpg,974
1215,15,江南豆腐花,现场点制、洁白明亮、嫩而不松，卤清而不淡，油香而不腻；食之香气扑鼻，有辣味而不呛。,https://static.ak2.co/xc_data/Recipe/4841926441f1ed54fb55920d1383c895.jpg,974
1248,15,肠粉,雪白晶莹的外观、细腻软滑的口感、丰富多变的内馅，这可是广东早茶中最常见的美食之一哦！,https://static.ak2.co/xc_data/Recipe/93d6d3f22d0ba9da2c4229de02833ebe.jpg,1864
1258,15,凤凰鲜虾饼,当季蔬菜和鲜甜虾肉在这里交汇融合，让这份口感丰富，香糯甜软的美食满足你的味蕾。,https://static.ak2.co/xc_data/Recipe/55c7c08c1aa3923c6a37b79ba86fe1bc.jpg,974
1271,15,葱香麻球,外形滚圆饱满，色泽金黄，皮薄香脆，内甜糯，你不想试试吗？,https://static.ak2.co/xc_data/Recipe/a53d44862641ead060ab3762eeddbb3f.jpg,974
1281,15,鱼香茄子包,这是一款神奇的包子，鱼香茄子本该是一道美味的川菜，没想到裹入包子中，也一点都不赖！,https://static.ak2.co/recipes/YkAp6GRSYb.jpg,974
1296,15,蔓越莓桂花紫薯松糕,松软香甜，美味可口，以粳米为主要原料制成生坯，经蒸制而成的糕类制品。,https://static.ak2.co/xc_data/Recipe/24af17bda7c8d33e64d4252af25ffc4f.jpg,974
1297,15,核桃双色拉糕,一道造型别致又简单易上手的精美甜点，香甜爽糯，唇齿留香。,https://static.ak2.co/xc_data/Recipe/57a5a347f4ccfa74f59f6bb4252b7631.jpg,974
1305,15,XO酱萝卜糕,作为粤港茶楼的人气点心，这道XO酱萝卜糕，热气腾腾，那咸鲜微辣的滋味，真是好吃极了！,https://static.ak2.co/xc_data/Recipe/4c434f0319c4b7abfb598a5cdbd67a16.jpg,974
1312,15,花式花卷,中国人对面点的热爱，从变着花样的形态就足以说明。,https://static.ak2.co/recipes/6BPTJ5i6d8.jpg,974
1321,15,焦糖马蹄糕,呈透明状的琥珀色的马蹄糕，软滑爽韧，是岭南地区的经典点心。,https://static.ak2.co/xc_data/Recipe/39d6c899c95cdd876be81fac4ae1333f.jpg,974
1333,15,花式水饺,用蔬菜汁染色的彩色水饺，一端上饭桌就足够惊艳~,https://static.ak2.co/recipes/n3m6aaQPf3.jpg,974
1339,15,蟹粉小笼,肥美、流油的蟹粉小笼，蟹季即将过去，想要再吃，又要足足等上1年。,https://static.ak2.co/xc_data/Recipe/45b99291f88348d1771f8df578d634c1.jpg,974
1348,15,花式酥点（佛手酥、菊花酥、冰糖酥、眉毛酥）,喜庆美观的传统中式点心，一口下去酥的掉渣渣，满口的香甜真是爱不释手~,https://static.ak2.co/xc_data/Recipe/2e35f49f2f7971bdf5e5fb1deed9cd0d.jpg,974
1354,15,上海油墩子,油墩子是江浙沪地区的街头小吃，炸至黄褐色的外表，吃起来香脆有味，里面是条条分明的萝卜丝，滋味十足。,https://static.ak2.co/xc_data/Recipe/cc9b31ff312407426e61340ec1debb9b.jpg,974
1361,15,烤鸭薄饼包京酱牛肉丝,京酱肉丝色泽红艳，肉质细嫩，味道醇厚，配上薄饼肥而不腻。,https://static.ak2.co/recipes/8M6eSAR7kH.jpg,974
1373,15,荷叶夹干烧虾仁,干烧虾仁是来自梅龙镇酒店的看家菜，集聚了川味加上海的酒酿，微辣的配料搭配独家制作的荷叶夹，，浓郁的酱汁包裹在其中，一定会让你回味无穷。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/nbeFeZj2yK.jpg,974
1393,15,大馄饨,在上海，大馄饨能当一日三餐，老少咸宜。,https://static.ak2.co/xc_data/Recipe/e2981d7667f501e6bd8dd61db4a1e2b6.jpg,14
1501,15,韭菜盒子,韭菜盒子正确的写法是”韭菜荷“。因为收口处层层叠叠捏出花纹，再加上半月一般的形状很像荷包，就取名”韭菜荷“。北方方言口语，很多时候喜欢加一个“子”字，所以韭菜荷子就诞生了。,https://static.ak2.co/xc_data/Recipe/30dc7c236025ef1b818923867c603766.jpg,974
1505,15,鲜肉虾仁鱼子冷馄饨,阿姨，麻酱多放一点~~还是自己来吧！！！,https://static.ak2.co/xc_data/Recipe/563540550a1739f4c9df5703be444866.jpg,974
1552,15,韭菜盒子,颜色金黄，香气扑鼻,https://static.ak2.co/recipes/dGDinMH36j.jpg,2628
1745,15,牛肉馅饼,外脆里嫩满口流汁的牛肉馅饼。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/KBkFtXyn4w.jpg,23
1846,15,方便葱油饼,操作简单，方便又好吃。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/CcsX7peBD5.jpg,23
377,16,茉莉花焦糖布丁,独特的茉莉花香味，让布丁散发出不一样的气质。,https://static.ak2.co/xc_data/Recipe/2edabeac422f1f786eb908f0720b0159.jpg,1844
384,16,咖啡焦糖布丁,吃焦糖布丁，先用勺子“啪啪”几声敲击糖面，“啵”的一声，脆脆的焦糖就嵌到了柔软的布丁里，挖一勺一同送入嘴中，那是触觉、听觉、味觉的三重享受呢。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/mjByA2rsFe.jpg,1844
387,16,草莓百香果果酱,草莓采摘季快要进入尾声了，我们一起用果酱来留住它香香的气息吧。,https://static.ak2.co/xc_data/Recipe/4200612c9fdc04b892e68fdafc8862e2.jpg,1844
389,16,巧克力覆盆子慕斯蛋糕,层层的叠加组装，一款巧克力与浆果、浓厚与酸甜交错的诱人甜品，就这么诞生啦,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JWnpRfmKcX.jpg,1848
394,16,咖啡墨西哥奶酪面包,浓郁的奶酪内馅与香甜的咖啡酥皮，为这款松软的面包绘出了绝妙的一笔。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/fkx3PYn7Fs.jpg,1847
401,16,榛果费南雪,一口咬下去，榛果的香脆和费南雪的湿润，是无法抵抗的诱惑！早上来两块，一天心情满满都是阳光。,https://static.ak2.co/xc_data/Recipe/4be6ff9cb9fdd16088f3b0af2d386ddb.jpg,1848
403,16,蜂蜜松饼配蔓越莓酱,简单方便的烹饪方法让松饼成为美国家中餐后小点，和周末早午餐的流行选择。而亲手制作的蔓越莓酱更为这一寻常食品，带来一味来自树林的酸甜与清新。,https://static.ak2.co/xc_data/Recipe/70e087a8f0489b677415c5ef4a1108ed.jpg,1848
414,16,无糖无油全麦面包,无糖无油全麦面包，早餐的健康选择。,https://static.ak2.co/xc_data/Recipe/31a27b578daaeeb6784ff45b8dfd81dc.jpg,1844
419,16,牛油果咸芝士司康,色泽清新，口感美妙，无负担低糖蛋奶素司康,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/QszcyQ6JNr.jpg,2133
420,16,健康牛油果巧克力曲奇,无糖无奶无黄油无面粉，无敌浓郁，巧克力的香甜浓稠与牛油果的特殊奶香巧妙融合，曲奇酥松轻脆，一块曲奇一份好心情。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/AdfRN3f5MA.jpg,2133
425,16,法式帕玛森芝士咸饼干,咸香芝士味道，一口咬下去充满口腔的浓郁，再配一杯红酒就再好不过了。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/n8wSrxXJdy.jpg,1848
426,16,法式水果软糖,用天然水果制作的， 非常健康，一口下去满满的水果香味。,https://static.ak2.co/xc_data/Recipe/a33838a1ca1bf5e0f09fac12668f42f7.jpg,1848
427,16,法式太妃糖,奶油与糖的完美结合，丝滑口感让你一颗一颗停不下来。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/JPnwmnCBDz.jpg,1848
428,16,栗子塔,淡淡的栗子甘甜味，滋润酥脆的塔底，丰富的馅料三者结合犹如在在口中跳了一曲华尔兹。,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/f4yxsZQRSQ.jpg,1847
429,16,山核桃布朗尼,湿软和松软兼并，浓郁的巧克力味道，夹杂着松脆的山核桃和唇齿间碰撞出的核桃香，太让人难忘了！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/Fnf2f63nDm.jpg,1847
433,16,柠檬塔配天使奶油,酸得很给力，甜得很适度，入口的感觉很美妙，一瞬间整个人都为之一振，奶油塔以他自己独特的口感告诉大家“我是柠檬，我是酸的！”。酸酸的柠檬与甜甜的奶油相融合，酸甜可口，一起来尝尝吧！,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/rfpGsTKiSk.jpg,1844
434,16,卡布奇诺蛋糕,浓郁的巧克力+醇厚的奶油=加倍情浓！,https://static.ak2.co/xc_data/Recipe/6849f42e44340c058ccf834ca2fbc021.jpg,1854
435,16,巧克力千层蛋糕,层层都有蛋糕皮的焦香，扎实的口感与众不同，但当一口咬下，浓郁的香味在口中回旋时，感觉一切都是值的！,https://static.ak2.co/xc_data/Recipe/4830bda3cfb3f991afca036bdd90a479.jpg,1854
436,16,天堂卷,蛋糕卷吃起来负担小，口感软嫩绵密，冷藏过的更好吃哦～,https://ak-artisan-production.oss-cn-hangzhou.aliyuncs.com/recipes/N6WRCwBsJa.jpg,1854
438,16,黑裸麦芝士圈,黑麦干果面包虽然外表黑不溜秋，看起来并不怎么不诱人，但吃起来却是越嚼越香、越吃越上瘾。,https://static.ak2.co/xc_data/Recipe/78b8fb4ea60dd33491d8e8a52588a0ba.jpg,1844
